"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"1","title","Grant Aerona HPR290i65","0","0","0","1","0"
"1","application","4","0","0","0","1","0"
"1","indoor","0","0","0","0","1","0"
"1","outdoor","1","0","0","0","1","0"
"1","coolingMode7c12c","0","0","0","0","1","0"
"1","coolingMode18c23c","0","0","0","0","1","0"
"1","colderClimate","0","0","0","0","1","0"
"1","warmerClimate","0","0","0","0","1","0"
"1","reversibility","0","0","0","0","1","0"
"1","colderForHeating","0","0","0","0","1","0"
"1","warmerForHeating","0","0","0","0","1","0"
"1","en145112Certification","0","0","0","0","1","0"
"1","heatSource","0","0","0","0","1","0"
"1","additionalOutdoorAir","0","0","0","0","1","0"
"1","additionalExhaustAir","0","0","0","0","1","0"
"1","additionalIndoorAir","0","0","0","0","1","0"
"1","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"1","powerSupply","1","0","0","0","1","0"
"1","offPeakProduct","0","0","0","0","1","0"
"1","EN14511_2_001","7.62","4","10","0","2","0"
"1","EN14511_2_001","7.23","5","10","0","2","0"
"1","EN14511_2_002","1.54","4","10","0","2","0"
"1","EN14511_2_002","2.4","5","10","0","2","0"
"1","EN14511_2_003","4.95","4","10","0","2","0"
"1","EN14511_2_003","3","5","10","0","2","0"
"1","EN14511_4_003","2","0","10","0","2","0"
"1","EN14511_4_004","2","0","10","0","2","0"
"1","EN14511_4_005","2","0","10","0","2","0"
"1","EN14511_4_006","2","0","10","0","2","0"
"1","EN12102_1_002","51","4","3","0","2","0"
"1","EN12102_1_002","52","5","3","0","2","0"
"1","EN14825_001","203","4","3","0","2","0"
"1","EN14825_001","145","5","3","0","2","0"
"1","EN14825_002","6.5","4","3","0","2","0"
"1","EN14825_002","6.5","5","3","0","2","0"
"1","EN14825_003","5.16","4","3","0","2","0"
"1","EN14825_003","3.7","5","3","0","2","0"
"1","EN14825_004","-9","4","3","0","2","0"
"1","EN14825_004","-8","5","3","0","2","0"
"1","EN14825_005","-10","4","3","0","2","0"
"1","EN14825_005","-10","5","3","0","2","0"
"1","EN14825_008","6.33","4","3","0","2","0"
"1","EN14825_008","5.98","5","3","0","2","0"
"1","EN14825_009","3.25","4","3","0","2","0"
"1","EN14825_009","2.33","5","3","0","2","0"
"1","EN14825_047","0.9","4","3","0","2","0"
"1","EN14825_047","0.9","5","3","0","2","0"
"1","EN14825_010","4.03","4","3","0","2","0"
"1","EN14825_010","3.99","5","3","0","2","0"
"1","EN14825_011","5.22","4","3","0","2","0"
"1","EN14825_011","3.77","5","3","0","2","0"
"1","EN14825_048","0.9","4","3","0","2","0"
"1","EN14825_048","0.9","5","3","0","2","0"
"1","EN14825_012","2.74","4","3","0","2","0"
"1","EN14825_012","2.75","5","3","0","2","0"
"1","EN14825_013","6.85","4","3","0","2","0"
"1","EN14825_013","4.74","5","3","0","2","0"
"1","EN14825_049","0.9","4","3","0","2","0"
"1","EN14825_049","0.9","5","3","0","2","0"
"1","EN14825_014","2.24","4","3","0","2","0"
"1","EN14825_014","2.41","5","3","0","2","0"
"1","EN14825_015","8.07","4","3","0","2","0"
"1","EN14825_015","6.17","5","3","0","2","0"
"1","EN14825_050","0.9","4","3","0","2","0"
"1","EN14825_050","0.9","5","3","0","2","0"
"1","EN14825_016","6.18","4","3","0","2","0"
"1","EN14825_016","6.09","5","3","0","2","0"
"1","EN14825_017","2.91","4","3","0","2","0"
"1","EN14825_017","2.09","5","3","0","2","0"
"1","EN14825_018","5.99","4","3","0","2","0"
"1","EN14825_018","5.65","5","3","0","2","0"
"1","EN14825_019","2.82","4","3","0","2","0"
"1","EN14825_019","1.97","5","3","0","2","0"
"1","EN14825_021","0.9","4","3","0","2","0"
"1","EN14825_021","0.9","5","3","0","2","0"
"1","EN14825_022","60","4","3","0","2","0"
"1","EN14825_022","60","5","3","0","2","0"
"1","EN14825_023","7","4","3","0","2","0"
"1","EN14825_023","7","5","3","0","2","0"
"1","EN14825_024","25","4","3","0","2","0"
"1","EN14825_024","25","5","3","0","2","0"
"1","EN14825_025","7","4","3","0","2","0"
"1","EN14825_025","7","5","3","0","2","0"
"1","EN14825_026","20","4","3","0","2","0"
"1","EN14825_026","20","5","3","0","2","0"
"1","EN14825_027","1","4","3","0","2","0"
"1","EN14825_027","1","5","3","0","2","0"
"1","EN14825_028","0.48","4","3","0","2","0"
"1","EN14825_028","0.79","5","3","0","2","0"
"1","EN14825_029","2603","4","3","0","2","0"
"1","EN14825_029","3633","5","3","0","2","0"
"1","EN16147_001","L","0","3","0","2","0"
"1","EN16147_002","129.3","0","3","0","2","0"
"1","EN16147_003","3.05","0","3","0","2","0"
"1","EN16147_004","01:49","0","3","0","2","0"
"1","EN16147_005","41","0","3","0","2","0"
"1","EN16147_006","55.5","0","3","0","2","0"
"1","EN16147_007","330","0","3","0","2","0"
"","Refrigerant","R290","0","0","0","0"
"","Mass of Refrigerant","0,830 kg","0","0","0","0"
"","Date","14.01.2025","0","0","0","0"
"","Manufacturer"," Grant Engineering (Ireland) ULC","0","0","0","0"
"","Modelname","Grant Aerona HPR290i65","0","0","0","0"
"","Type","Outdoor Air/Water","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
