"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","title","MDV-V120WHN8(At) + SMK-D160N8(At) ","0","0","0","1","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","application","2","0","0","0","1","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","indoor","1","0","0","0","1","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","outdoor","1","0","0","0","1","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","coolingMode7c12c","0","0","0","0","1","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","coolingMode18c23c","0","0","0","0","1","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","colderClimate","0","0","0","0","1","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","warmerClimate","0","0","0","0","1","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","reversibility","1","0","0","0","1","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","colderForHeating","0","0","0","0","1","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","warmerForHeating","0","0","0","0","1","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","en145112Certification","0","0","0","0","1","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","heatSource","0","0","0","0","1","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","additionalOutdoorAir","0","0","0","0","1","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","additionalExhaustAir","0","0","0","0","1","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","additionalIndoorAir","0","0","0","0","1","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","powerSupply","1","0","0","0","1","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","offPeakProduct","0","0","0","0","1","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","EN14511_2_001","12.30","4","10","0","2","0"
"MDV-V120WHN8(At) + SMK-D160N8(At) ","EN14511_2_001","11.50","5","10","0","2","0"
