"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"2","title","GRS-CQ10Pd/NpG4-M","0","0","0","1","0"
"2","application","4","0","0","0","1","0"
"2","indoor","0","0","0","0","1","0"
"2","outdoor","1","0","0","0","1","0"
"2","coolingMode7c12c","0","0","0","0","1","0"
"2","coolingMode18c23c","0","0","0","0","1","0"
"2","colderClimate","1","0","0","0","1","0"
"2","warmerClimate","1","0","0","0","1","0"
"2","reversibility","1","0","0","0","1","0"
"2","colderForHeating","1","0","0","0","1","0"
"2","warmerForHeating","1","0","0","0","1","0"
"2","en145112Certification","0","0","0","0","1","0"
"2","heatSource","0","0","0","0","1","0"
"2","additionalOutdoorAir","0","0","0","0","1","0"
"2","additionalExhaustAir","0","0","0","0","1","0"
"2","additionalIndoorAir","0","0","0","0","1","0"
"2","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"2","powerSupply","3","0","0","0","1","0"
"2","offPeakProduct","0","0","0","0","1","0"
"2","EN14511_2_001","10.00","4","10","0","2","0"
"2","EN14511_2_001","8.50","5","10","0","2","0"
"2","EN14511_2_002","2.10","4","10","0","2","0"
"2","EN14511_2_002","2.57","5","10","0","2","0"
"2","EN14511_2_003","4.75","4","10","0","2","0"
"2","EN14511_2_003","3.30","5","10","0","2","0"
"2","EN14511_4_003","2","0","10","0","2","0"
"2","EN14511_4_004","2","0","10","0","2","0"
"2","EN14511_4_005","2","0","10","0","2","0"
"2","EN14511_4_006","2","0","10","0","2","0"
"2","EN12102_1_002","56","4","1","0","2","0"
"2","EN12102_1_002","56","5","1","0","2","0"
"2","EN12102_1_002","56","4","2","0","2","0"
"2","EN12102_1_002","56","5","2","0","2","0"
"2","EN12102_1_002","56","4","3","0","2","0"
"2","EN12102_1_002","56","5","3","0","2","0"
"2","EN14825_001","276","4","1","0","2","0"
"2","EN14825_001","198","5","1","0","2","0"
"2","EN14825_001","181","4","2","0","2","0"
"2","EN14825_001","131","5","2","0","2","0"
"2","EN14825_001","189","4","3","0","2","0"
"2","EN14825_001","147","5","3","0","2","0"
"2","EN14825_002","8.00","4","1","0","2","0"
"2","EN14825_002","8.00","5","1","0","2","0"
"2","EN14825_002","8.00","4","2","0","2","0"
"2","EN14825_002","8.00","5","2","0","2","0"
"2","EN14825_002","9.00","4","3","0","2","0"
"2","EN14825_002","8.00","5","3","0","2","0"
"2","EN14825_003","6.99","4","1","0","2","0"
"2","EN14825_003","5.03","5","1","0","2","0"
"2","EN14825_003","4.61","4","2","0","2","0"
"2","EN14825_003","3.37","5","2","0","2","0"
"2","EN14825_003","4.81","4","3","0","2","0"
"2","EN14825_003","3.74","5","3","0","2","0"
"2","EN14825_004","2","4","1","0","2","0"
"2","EN14825_004","2","5","1","0","2","0"
"2","EN14825_004","-15","4","2","0","2","0"
"2","EN14825_004","-15","5","2","0","2","0"
"2","EN14825_004","-7","4","3","0","2","0"
"2","EN14825_004","-7","5","3","0","2","0"
"2","EN14825_005","2","4","1","0","2","0"
"2","EN14825_005","2","5","1","0","2","0"
"2","EN14825_005","-22","4","2","0","2","0"
"2","EN14825_005","-22","5","2","0","2","0"
"2","EN14825_005","-10","4","3","0","2","0"
"2","EN14825_005","-10","5","3","0","2","0"
"2","EN14825_008","4.87","4","2","0","2","0"
"2","EN14825_008","5.03","5","2","0","2","0"
"2","EN14825_008","7.88","4","3","0","2","0"
"2","EN14825_008","6.68","5","3","0","2","0"
"2","EN14825_009","3.75","4","2","0","2","0"
"2","EN14825_009","2.87","5","2","0","2","0"
"2","EN14825_009","2.69","4","3","0","2","0"
"2","EN14825_009","2.25","5","3","0","2","0"
"2","EN14825_047","0.980","4","2","0","2","0"
"2","EN14825_047","0.990","5","2","0","2","0"
"2","EN14825_047","0.990","4","3","0","2","0"
"2","EN14825_047","0.990","5","3","0","2","0"
"2","EN14825_010","8.35","4","1","0","2","0"
"2","EN14825_010","8.23","5","1","0","2","0"
"2","EN14825_010","2.86","4","2","0","2","0"
"2","EN14825_010","2.85","5","2","0","2","0"
"2","EN14825_010","4.42","4","3","0","2","0"
"2","EN14825_010","3.97","5","3","0","2","0"
"2","EN14825_011","3.56","4","1","0","2","0"
"2","EN14825_011","2.45","5","1","0","2","0"
"2","EN14825_011","5.89","4","2","0","2","0"
"2","EN14825_011","3.95","5","2","0","2","0"
"2","EN14825_011","4.57","4","3","0","2","0"
"2","EN14825_011","3.79","5","3","0","2","0"
"2","EN14825_048","0.990","4","1","0","2","0"
"2","EN14825_048","0.990","5","1","0","2","0"
"2","EN14825_048","0.950","4","2","0","2","0"
"2","EN14825_048","0.970","5","2","0","2","0"
"2","EN14825_048","0.970","4","3","0","2","0"
"2","EN14825_048","0.980","5","3","0","2","0"
"2","EN14825_012","5.28","4","1","0","2","0"
"2","EN14825_012","5.25","5","1","0","2","0"
"2","EN14825_012","2.93","4","2","0","2","0"
"2","EN14825_012","3.05","5","2","0","2","0"
"2","EN14825_012","3.02","4","3","0","2","0"
"2","EN14825_012","2.59","5","3","0","2","0"
"2","EN14825_013","6.09","4","1","0","2","0"
"2","EN14825_013","4.13","5","1","0","2","0"
"2","EN14825_013","7.29","4","2","0","2","0"
"2","EN14825_013","5.64","5","2","0","2","0"
"2","EN14825_013","7.11","4","3","0","2","0"
"2","EN14825_013","4.61","5","3","0","2","0"
"2","EN14825_049","0.970","4","1","0","2","0"
"2","EN14825_049","0.980","5","1","0","2","0"
"2","EN14825_049","0.940","4","2","0","2","0"
"2","EN14825_049","0.950","5","2","0","2","0"
"2","EN14825_049","0.940","4","3","0","2","0"
"2","EN14825_049","0.960","5","3","0","2","0"
"2","EN14825_014","2.52","4","1","0","2","0"
"2","EN14825_014","2.93","5","1","0","2","0"
"2","EN14825_014","2.33","4","2","0","2","0"
"2","EN14825_014","2.06","5","2","0","2","0"
"2","EN14825_014","2.31","4","3","0","2","0"
"2","EN14825_014","2.46","5","3","0","2","0"
"2","EN14825_015","9.01","4","1","0","2","0"
"2","EN14825_015","7.00","5","1","0","2","0"
"2","EN14825_015","7.87","4","2","0","2","0"
"2","EN14825_015","6.37","5","2","0","2","0"
"2","EN14825_015","8.85","4","3","0","2","0"
"2","EN14825_015","6.68","5","3","0","2","0"
"2","EN14825_050","0.910","4","1","0","2","0"
"2","EN14825_050","0.940","5","1","0","2","0"
"2","EN14825_050","0.920","4","2","0","2","0"
"2","EN14825_050","0.920","5","2","0","2","0"
"2","EN14825_050","0.900","4","3","0","2","0"
