"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"","title","NE-F60HCR5INVMV2-PA","0","0","0","1","0"
"","application","2","0","0","0","1","0"
"","indoor","0","0","0","0","1","0"
"","outdoor","1","0","0","0","1","0"
"","coolingMode7c12c","0","0","0","0","1","0"
"","coolingMode18c23c","0","0","0","0","1","0"
"","colderClimate","0","0","0","0","1","0"
"","warmerClimate","0","0","0","0","1","0"
"","reversibility","1","0","0","0","1","0"
"","colderForHeating","0","0","0","0","1","0"
"","warmerForHeating","0","0","0","0","1","0"
"","en145112Certification","0","0","0","0","1","0"
"","heatSource","0","0","0","0","1","0"
"","additionalOutdoorAir","0","0","0","0","1","0"
"","additionalExhaustAir","0","0","0","0","1","0"
"","additionalIndoorAir","0","0","0","0","1","0"
"","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"","powerSupply","1","0","0","0","1","0"
"","offPeakProduct","0","0","0","0","1","0"
"","EN14511_2_001","4.17","4","10","0","2","0"
"","EN14511_2_001","4.08","5","10","0","2","0"
"","EN14511_2_002","0.83","4","10","0","2","0"
"","EN14511_2_002","1.27","5","10","0","2","0"
"","EN14511_2_003","5.06","4","10","0","2","0"
"","EN14511_2_003","3.20","5","10","0","2","0"
"","EN14511_4_003","2","0","10","0","2","0"
"","EN14511_4_004","2","0","10","0","2","0"
"","EN14511_4_005","2","0","10","0","2","0"
"","EN14511_4_006","2","0","10","0","2","0"
"","EN12102_1_002","47","4","3","0","2","0"
"","EN12102_1_002","46","5","3","0","2","0"
"","EN14825_001","200","4","3","0","2","0"
"","EN14825_001","144","5","3","0","2","0"
"","EN14825_002","4.84","4","3","0","2","0"
"","EN14825_002","4.91","5","3","0","2","0"
"","EN14825_003","5.08","4","3","0","2","0"
"","EN14825_003","3.66","5","3","0","2","0"
"","EN14825_004","-7","4","3","0","2","0"
"","EN14825_004","-7","5","3","0","2","0"
"","EN14825_005","-10","4","3","0","2","0"
"","EN14825_005","-10","5","3","0","2","0"
"","EN14825_008","4.28","4","3","0","2","0"
"","EN14825_008","4.35","5","3","0","2","0"
"","EN14825_009","3.37","4","3","0","2","0"
"","EN14825_009","2.46","5","3","0","2","0"
"","EN14825_047","0.900","4","3","0","2","0"
"","EN14825_047","0.900","5","3","0","2","0"
"","EN14825_010","2.65","4","3","0","2","0"
"","EN14825_010","2.68","5","3","0","2","0"
"","EN14825_011","4.96","4","3","0","2","0"
"","EN14825_011","3.54","5","3","0","2","0"
"","EN14825_048","0.900","4","3","0","2","0"
"","EN14825_048","0.900","5","3","0","2","0"
"","EN14825_012","1.94","4","3","0","2","0"
"","EN14825_012","1.70","5","3","0","2","0"
"","EN14825_013","6.65","4","3","0","2","0"
"","EN14825_013","4.70","5","3","0","2","0"
"","EN14825_049","0.900","4","3","0","2","0"
"","EN14825_049","0.900","5","3","0","2","0"
"","EN14825_014","2.20","4","3","0","2","0"
"","EN14825_014","2.02","5","3","0","2","0"
"","EN14825_015","8.67","4","3","0","2","0"
"","EN14825_015","6.24","5","3","0","2","0"
"","EN14825_050","0.900","4","3","0","2","0"
"","EN14825_050","0.900","5","3","0","2","0"
"","EN14825_016","4.28","4","3","0","2","0"
"","EN14825_016","4.35","5","3","0","2","0"
"","EN14825_017","3.37","4","3","0","2","0"
"","EN14825_017","2.46","5","3","0","2","0"
"","EN14825_018","4.81","4","3","0","2","0"
"","EN14825_018","4.93","5","3","0","2","0"
"","EN14825_019","3.01","4","3","0","2","0"
"","EN14825_019","2.27","5","3","0","2","0"
"","EN14825_021","0.900","4","3","0","2","0"
"","EN14825_021","0.900","5","3","0","2","0"
"","EN14825_022","75","4","3","0","2","0"
"","EN14825_022","75","5","3","0","2","0"
"","EN14825_023","10","4","3","0","2","0"
"","EN14825_023","10","5","3","0","2","0"
"","EN14825_024","15","4","3","0","2","0"
"","EN14825_024","15","5","3","0","2","0"
"","EN14825_025","10","4","3","0","2","0"
"","EN14825_025","10","5","3","0","2","0"
"","EN14825_026","42","4","3","0","2","0"
"","EN14825_026","42","5","3","0","2","0"
"","EN14825_027","1","4","3","0","2","0"
"","EN14825_027","1","5","3","0","2","0"
"","EN14825_028","0.03","4","3","0","2","0"
"","EN14825_028","0.00","5","3","0","2","0"
"","EN14825_029","1966","4","3","0","2","0"
"","EN14825_029","2770","5","3","0","2","0"
"","Refrigerant","R290","0","0","0","0"
"","Mass of Refrigerant","0,750 kg","0","0","0","0"
"","Date","29.11.2024","0","0","0","0"
"","Manufacturer"," Guangdong New Energy Technology Co., Ltd.","0","0","0","0"
"","Modelname","Air to water heat pump- R290- 60- PA","0","0","0","0"
"","Type","Outdoor Air/Water","0","0","0","0"
"","Energy","Electricity","0","0","0","0"
